product_id,veces_solicitado,unidades_totales_vendidas,ingresos_totales,cat_Furniture,cat_Office Supplies,cat_Technology,subcat_Accessories,subcat_Appliances,subcat_Art,subcat_Binders,subcat_Bookcases,subcat_Chairs,subcat_Copiers,subcat_Envelopes,subcat_Fasteners,subcat_Furnishings,subcat_Labels,subcat_Machines,subcat_Paper,subcat_Phones,subcat_Storage,subcat_Supplies,subcat_Tables
OFF-BI-10003806,9,46,283.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003856,7,26,146.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003870,4,14,83.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003874,4,11,59.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003876,5,19,568.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003879,1,6,82.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003883,12,62,570.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003899,14,47,1256.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003903,9,29,251.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003910,10,35,216.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003917,18,65,1309.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003919,2,4,74.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003925,6,27,2565.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003934,7,35,996.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003951,6,20,563.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003952,7,26,825.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003963,3,16,100.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003975,8,19,76.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003981,7,34,117.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003982,10,48,585.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003984,7,44,705.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003985,1,2,18.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10003999,9,40,141.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004001,8,42,488.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004002,7,18,175.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004007,5,17,397.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004022,8,29,40.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004028,9,27,238.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004040,9,42,134.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004042,6,27,861.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004053,4,17,153.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004054,6,19,85.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004078,6,25,588.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004080,5,21,369.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004094,5,13,57.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004098,8,33,940.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004099,4,20,53.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004105,7,34,983.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004120,8,23,661.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004121,2,6,40.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004139,2,14,133.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004140,25,83,366.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004141,5,13,18.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004142,10,45,210.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004145,12,46,119.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004146,1,2,27.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004148,3,7,68.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004177,10,29,549.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004179,2,8,153.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004181,10,39,976.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004182,4,19,29.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004185,2,6,92.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004187,6,26,44.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004193,1,4,14.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004195,24,92,2837.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004200,7,23,604.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004209,10,42,181.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004220,13,59,1645.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004224,12,54,1183.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004227,8,37,1622.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004230,5,20,467.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004233,13,47,434.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004236,10,39,386.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004240,4,12,509.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004250,2,9,248.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004251,1,3,5.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004275,5,18,82.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004305,6,19,63.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004308,4,16,258.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004318,8,23,3236.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004328,10,42,1714.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004330,7,33,662.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004334,6,13,71.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004352,2,6,36.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004361,2,12,316.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004364,12,38,128.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004369,10,33,228.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004376,2,10,50.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004388,6,25,96.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004390,4,15,1855.357,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004410,4,21,87.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004428,7,24,193.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004436,8,21,135.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004440,6,12,153.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004442,1,3,12.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004446,10,40,1889.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004448,10,38,510.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004454,7,24,222.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004465,5,19,52.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004470,10,52,207.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004483,8,25,197.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004486,1,2,59.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004491,9,53,415.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004492,7,26,670.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004506,5,12,66.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004510,1,4,70.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004519,8,27,2954.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004528,4,15,41.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004534,5,19,724.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004541,10,43,597.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004553,8,39,485.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004554,11,37,223.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004562,2,4,58.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004581,1,5,66.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004584,5,22,1203.022,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004589,14,56,2403.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004593,8,34,1103.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004597,2,8,322.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004600,8,28,3353.6369999999997,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004624,6,31,280.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004628,10,34,522.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004632,24,78,4871.22,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004644,12,37,282.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004651,10,31,1383.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004654,22,69,728.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004656,7,30,39.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004666,8,21,1003.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004685,9,31,421.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004700,7,29,406.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004712,10,30,140.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004716,2,4,33.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004722,13,53,297.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004728,13,59,213.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004738,6,13,142.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004741,2,6,100.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004769,1,1,6.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004781,5,14,213.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004795,1,2,58.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004801,12,47,2441.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004809,2,4,43.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004817,7,27,159.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004826,6,18,206.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004828,6,18,256.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004830,6,23,101.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004861,8,31,912.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004868,12,47,260.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004869,9,35,892.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004876,3,8,17.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004903,10,46,367.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004908,7,26,169.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004924,12,52,1463.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004965,7,20,186.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004967,6,28,29.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004969,8,24,784.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004970,13,44,145.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004980,7,32,88.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004986,9,38,1035.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BI-10004995,6,27,17.965,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10000041,5,9,222.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10000582,10,16,701.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10000718,7,16,467.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10001211,9,26,375.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10001458,4,5,76.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10001510,9,24,668.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10001632,13,27,322.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10001682,6,9,122.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10001739,1,2,100.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10001823,7,32,1726.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10002270,15,34,848.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10002403,8,20,833.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10002440,15,24,818.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10002722,13,39,595.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10002942,11,26,484.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10003473,7,14,202.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10003575,10,14,225.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10003654,8,15,137.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10003680,12,36,540.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10003800,13,23,509.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10003841,14,30,1641.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10004557,9,17,731.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10004826,10,13,541.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIC-10004976,10,15,388.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000170,6,12,321.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000308,7,18,753.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000327,16,42,1107.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000561,9,31,454.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000711,15,37,777.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000712,15,46,2101.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000772,6,19,529.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000837,14,29,558.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10000901,9,24,343.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10001257,7,13,448.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10001274,12,19,179.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10001385,14,23,273.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10001621,9,21,906.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10001715,10,25,1230.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10002061,23,56,2001.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10002236,8,36,781.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10002407,10,19,311.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10003023,15,49,1085.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10003089,12,26,374.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10003327,14,34,622.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10004512,13,27,197.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10004563,10,18,431.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10004569,8,16,193.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BIN-10004729,6,13,610.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10000350,13,34,404.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10000363,9,30,835.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10000477,9,17,772.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10000557,8,35,326.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10000577,6,13,182.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001348,12,35,769.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001375,10,18,874.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001386,11,19,592.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001511,13,36,1400.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001576,5,11,268.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001711,12,16,652.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001753,1,1,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10001772,5,16,427.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10002041,3,4,62.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10002073,13,22,950.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10002340,13,38,722.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10002472,14,40,1681.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10002558,15,34,855.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10002705,10,22,428.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10003113,10,21,312.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10003160,7,26,586.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10003478,13,34,606.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10003699,9,18,724.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10004262,14,22,352.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BOS-10004950,15,27,349.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10000157,2,8,613.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10000391,3,11,792.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10000448,2,6,125.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10000493,2,3,186.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10001107,5,10,2251.369,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10001197,2,3,157.038,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10001343,4,12,1028.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10001378,2,2,97.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10002255,3,5,1344.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF-BRE-10002706,4,18,1321.799,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
